       27841.906        1.1009559
       28619.975        1.0774913
       29417.383        1.0545268
       30234.392        1.0320518
       31071.257        1.0100557
       31928.223       0.98852849
       32805.523       0.96746006
       33703.382       0.94684067
       34622.012       0.92666073
       35561.072       0.90691089
       36521.036       0.88758197
       37502.313       0.86866501
       38505.065       0.85015122
       39536.354       0.83203202
       40582.671       0.81429899
       41650.862        0.7969439
       42741.023        0.7799587
       43853.237       0.76333551
       44987.571        0.7470666
       46144.116       0.73114443
       47322.905       0.71556161
       48523.942       0.70031091
       49747.211       0.68538524
       50992.676       0.67077768
       52260.283       0.65648145
       53549.954       0.64248992
       54861.593       0.62879658
       56195.082       0.61539509
       57550.283       0.60227923
       58927.035        0.5894429
       60325.156       0.57688015
       61744.445       0.56458515
       63184.677        0.5525522
       64645.606        0.5407757
       66126.965       0.52925019
       67628.468       0.51797033
       69149.806       0.50693087
       70690.649       0.49612669
       72250.648       0.48555278
       73829.435       0.47520424
       75426.619       0.46507625
       77041.794       0.45516412
       78674.531       0.44546324
       80324.388       0.43596912
       81990.901       0.42667735
        83673.59       0.41758361
       85371.961       0.40868368
       87085.501       0.39997344
       88813.684       0.39144884
        90555.97       0.38310593
       92311.804       0.37494082
       94082.524       0.36694974
       95866.932       0.35912897
       97663.174       0.35147488
       99470.642       0.34398393
       101288.72       0.33665263
       103116.79       0.32947758
       104954.23       0.32245545
       106800.39       0.31558298
       108654.63       0.30885699
       110516.32       0.30227435
       112384.79         0.295832
       114259.41       0.28952695
        116139.5       0.28335629
          117940       0.27731714
        119827.2        0.2714067
       121718.14       0.26562224
       123611.94       0.25996105
       125507.94       0.25442052
       127405.48       0.24899808
       129303.93        0.2436912
       131202.65       0.23849743
       133100.99       0.23341436
       134998.34       0.22843962
       136894.06        0.2235709
       138787.54       0.21880595
       140678.19       0.21414256
       142565.39       0.20957856
       144448.56       0.20511183
       146327.12        0.2007403
       148200.51       0.19646193
       150068.16       0.19227476
       151929.54       0.18817682
        153784.1       0.18416622
       155631.33       0.18024111
       157470.72       0.17639964
       159301.76       0.17264005
       161123.99       0.16896059
       162936.93       0.16535954
       164740.12       0.16183525
       166533.12       0.15838607
       168315.51        0.1550104
       170086.88       0.15170668
       171846.82       0.14847336
       173594.96       0.14530896
       175330.92       0.14221201
       177054.35       0.13918105
       178764.91        0.1362147
       180462.28       0.13331157
       182146.15       0.13047031
       183822.79       0.12768961
       185478.32       0.12496817
       187119.54       0.12230473
       188746.19       0.11969806
       190358.03       0.11714695
       191954.84        0.1146502
       193536.41       0.11220667
       195102.55       0.10981522
       196653.07       0.10747474
       198187.81       0.10518414
        199706.6       0.10294236
       201209.31       0.10074836
       202695.81      0.098601114
       204165.98      0.096499636
       205619.72      0.094442948
       207056.92      0.092430093
       208477.52      0.090460138
       209881.44      0.088532169
       211268.63       0.08664529
       212639.03      0.084798626
       213992.62       0.08299132
       215329.35      0.081222533
       216649.22      0.079491444
       217952.23      0.077797249
       219238.36      0.076139163
       220507.64      0.074516415
       221760.08      0.072928253
       223001.41      0.071373939
       224234.52      0.069852752
       225450.45      0.068363986
       226649.04       0.06690695
       227830.36      0.065480968
       228994.51      0.064085378
       230141.57      0.062719531
       231271.63      0.061382795
       232194.02      0.060074549
       233286.38      0.058794185
       234365.15      0.057541109
       235427.44       0.05631474
       236473.33      0.055114509
       237502.94      0.053939858
        238516.4      0.052790242
       239513.85      0.051665128
       240495.43      0.050563994
       241461.29      0.049486327
       242411.57      0.048431629
       243346.42       0.04739941
          244266       0.04638919
       245170.47      0.045400501
       246059.97      0.044432884
       246934.67       0.04348589
       247794.74      0.042559079
       248640.33      0.041652021
       249471.61      0.040764295
       250288.75      0.039895489
       251091.92      0.039045199
       251881.29      0.038213032
       252657.02      0.037398601
       253419.29      0.036601528
       253994.26      0.035821442
       254951.48      0.035057983
       255626.98      0.034310795
       256337.13      0.033579532
       257034.63      0.032863854
       257719.69       0.03216343
       258392.49      0.031477933
       259053.18      0.030807047
       259701.96      0.030150459
       260338.98      0.029507864
       260964.42      0.028878966
       261578.45      0.028263471
       262181.24      0.027661094
       262772.95      0.027071555
       263353.75      0.026494581
       263923.81      0.025929904
       264483.29      0.025377263
       265032.36      0.024836399
       265571.19      0.024307063
       266099.92      0.023789008
       266618.73      0.023281995
       267127.76      0.022785788
       267627.19      0.022300156
       268117.16      0.021824875
       268597.83      0.021359723
       269069.35      0.020904485
       269531.87       0.02045895
       269985.55       0.02002291
       270430.53      0.019596163
       270866.96      0.019178512
       271294.98      0.018769762
       271714.75      0.018369723
       272126.39      0.017978211
       272530.05      0.017595043
       272925.86      0.017220041
       273313.98      0.016853032
       273694.52      0.016493845
       274067.62      0.016142313
       274433.42      0.015798273
       274792.04      0.015461566
       275143.61      0.015132035
       275488.26      0.014809527
       275826.12      0.014493893
        276157.3      0.014184985
       276481.92      0.013882662
       276800.11      0.013586782
       277111.99      0.013297208
       277417.66      0.013013806
       277717.25      0.012736444
       278010.86      0.012464993
        278298.6      0.012199327
       278817.43      0.011939324
       279089.71      0.011684862
       279360.81      0.011435824
       279626.39      0.011192093
       279886.63      0.010953557
       280141.64      0.010720105
        280391.5      0.010491628
       280636.32      0.010268021
       280876.19      0.010049179
       281111.21      0.009835002
       281341.47     0.0096253894
       281567.06     0.0094202443
       281788.07     0.0092194714
       282004.59     0.0090229776
       282216.71     0.0088306716
       282424.51     0.0086424642
       282628.07     0.0084582681
       282827.48     0.0082779977
       283022.82     0.0081015695
       283214.17     0.0079289014
        283401.6     0.0077599134
       283585.19      0.007594527
       283765.02     0.0074326654
       283941.17     0.0072742537
       284113.69     0.0071192181
       284282.68     0.0069674868
       284448.19     0.0068189893
       284610.29     0.0066736568
       284769.06     0.0065314217
       284924.55      0.006392218
       285076.84     0.0062559812
       285225.98      0.006122648
       285372.05     0.0059921565
       285515.09     0.0058644462
       285655.18     0.0057394577
       285792.37     0.0056171331
       285926.72     0.0054974156
       286058.28     0.0053802497
       286187.12     0.0052655809
       286313.29      0.005153356
       286436.83     0.0050435229
       286557.81     0.0049360307
       286676.28     0.0048308295
       286792.28     0.0047278705
       286905.87     0.0046271058
        287017.1     0.0045284886
       287126.01     0.0044319733
       287232.65      0.004337515
       287337.07     0.0042450699
       287439.32     0.0041545951
       287539.42     0.0040660486
       287637.44     0.0039793892
       287733.42     0.0038945768
       287827.38      0.003811572
       287919.39     0.0037303363
       288009.47      0.003650832
       288097.66     0.0035730221
       288184.01     0.0034968706
       288268.55     0.0034223421
       288351.33      0.003349402
       288432.36     0.0032780164
        288511.7     0.0032081523
       288589.38     0.0031397773
       288665.43     0.0030728594
       288739.88     0.0030073679
       288812.77     0.0029432721
       288884.12     0.0028805424
       288953.98     0.0028191496
       289022.38     0.0027590653
       289089.53     0.0027002616
       289155.96     0.0026427111
       289220.99     0.0025863872
       289284.66     0.0025312638
       289346.99     0.0024773152
       289408.01     0.0024245163
       289467.74     0.0023728428
       289526.22     0.0023222706
       289583.47     0.0022727763
       289639.52     0.0022243368
       289694.38     0.0021769297
       289748.09     0.0021305329
       289800.67     0.0020851251
       289852.14      0.002040685
       289902.53      0.001997192
       289951.85      0.001954626
       290000.14     0.0019129673
        290047.4     0.0018721963
       290093.67     0.0018322944
       290138.97     0.0017932428
        290183.3     0.0017550236
       290226.71     0.0017176189
       290269.19     0.0016810115
       290310.78     0.0016451842
       290351.49     0.0016101205
       290391.34     0.0015758042
       290430.35     0.0015422192
       290468.54       0.00150935
       290505.91     0.0014771813
        290542.5     0.0014456983
       290578.32     0.0014148862
       290613.37     0.0013847309
       290647.69     0.0013552182
       290681.28     0.0013263346
       290714.16     0.0012980665
       290746.34     0.0012704009
       290777.84      0.001243325
       290808.68     0.0012168261
       290838.86      0.001190892
       290868.41     0.0011655106
       290897.32     0.0011406702
       290925.63     0.0011163592
       290953.34     0.0010925663
       290980.46     0.0010692805
          291007      0.001046491
       291032.98     0.0010241873
       291058.41     0.0010023588
       291083.31    0.00098099566
       291107.67    0.00096008778
       291131.52    0.00093962551
       291154.86    0.00091959934
       291177.71           0.0009
           1e+08            1e-06

